TEAM_ID,MISSION_TIME,PACKET_COUNT,PACKET_TYPE,TP_ALTITUDE,TP_TEMP,TP_VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,POINTING_ERROR,TP_SOFTWARE_STATE
1095,08:59:47,342,T,1.4,58.85,8.63,-0.0112,-0.0086,-0.0038,-0.1293,0.7949,9.0649,38.0634,86.5651,-47.3292,0.87,Standby
1095,08:59:47,343,T,1.4,59.25,8.63,-0.0037,0.0074,0.0115,-0.1101,0.7949,9.0458,36.0791,109.3266,-80.4422,0.56,Standby
1095,08:59:48,344,T,1.4,59.41,8.63,0.0055,0.0009,-0.0118,-0.1197,0.7901,9.0793,40.2282,82.9807,-48.0226,1.12,Standby
1095,08:59:48,345,T,1.4,59.27,8.63,-0.0049,-0.001,0.0036,-0.1341,0.7806,8.9787,38.785,86.5651,-3.294,0.79,Standby
1095,08:59:48,346,T,1.4,59.43,8.63,-0.0137,-0.0047,-0.0043,-0.1197,0.7039,9.0505,38.0634,111.298,-6.4146,0.82,Standby
1095,08:59:48,347,T,1.5,59.11,8.63,0.0004,-0.0015,0.0028,-0.1101,0.8045,8.9979,38.2438,86.3859,-4.5075,1.45,Standby
1095,08:59:49,348,T,1.4,58.89,8.63,0.0021,0.0131,-0.004,-0.1293,0.7997,9.0122,38.2438,111.8357,-4.8543,0.97,Standby
1095,08:59:49,349,T,1.4,58.84,8.63,0.002,-0.0079,0.0024,-0.1245,0.7518,9.0314,34.9967,130.1165,-50.9699,1.3,Standby
1095,08:59:49,350,T,1.4,59.56,8.63,-0.0055,0.0072,-0.0033,-0.1389,0.7422,9.0074,37.1614,109.685,-4.5075,1.26,Standby
1095,08:59:49,351,T,1.4,58.63,8.63,-0.0021,0.0039,-0.0046,-0.1389,0.7853,9.0122,36.0791,129.7581,-49.9297,1.87,Standby
1095,08:59:50,352,T,1.4,59.22,8.63,-0.0035,-0.0057,0.0027,-0.1054,0.7949,9.0697,37.1614,109.685,-2.7739,1.9,Standby
1095,08:59:50,353,T,1.4,58.7,8.63,-0.0005,0.0001,0.0078,-0.1293,0.7375,8.926,35.1771,129.2204,-51.1432,1.69,Standby
1095,08:59:50,354,T,1.4,59.55,8.63,-0.0009,0.0074,-0.0024,-0.1245,0.7997,9.0505,37.3418,110.5811,-78.8819,1.68,Standby
1095,08:59:50,355,T,1.4,59.32,8.63,0.0005,-0.0002,-0.007,-0.1628,0.7279,9.0266,35.3575,128.6828,-49.9297,1.16,Standby
1095,08:59:51,356,T,1.5,59.26,8.63,-0.0093,-0.0001,-0.0095,-0.1293,0.7518,8.9548,36.4399,112.9111,-79.402,0.44,Standby
1095,08:59:51,357,T,1.5,59.16,8.63,0.0021,0.0044,0.0056,-0.1389,0.7758,9.017,39.8674,83.6976,-51.1432,0.58,Standby
1095,08:59:51,358,T,1.5,59.36,8.63,0.0023,-0.0026,-0.0046,-0.1101,0.7997,8.9835,38.785,86.2067,-4.6809,1.22,Standby
1095,08:59:51,359,T,1.5,59.57,8.63,-0.0011,-0.0009,0.0208,-0.1197,0.8141,9.175,38.785,83.6976,-51.8367,0.66,Standby
1095,08:59:52,360,T,1.5,59.67,8.63,-0.0009,0.0084,-0.0142,-0.1245,0.7518,9.132,38.0634,84.056,-5.3744,0.79,Standby
1095,08:59:52,361,T,1.5,59.04,8.63,-0.0064,-0.0067,-0.0089,-0.1101,0.7758,9.0649,37.7026,109.1474,-3.9874,1.11,Standby
1095,08:59:52,362,T,1.5,59.11,8.63,-0.0064,0.0076,0.0008,-0.1341,0.747,8.9931,38.0634,85.1313,-6.0678,0.56,Standby
1095,08:59:53,363,T,1.5,59.44,8.63,-0.0104,-0.0089,-0.0016,-0.1149,0.7566,9.0601,38.0634,109.1474,-1.907,1.48,Standby
1095,08:59:53,364,T,1.5,59.66,8.63,-0.0021,-0.0037,-0.0091,-0.1149,0.8236,9.0649,38.0634,129.2204,-46.6357,0.8,Standby
1095,08:59:53,365,T,1.5,59.78,8.63,-0.0017,0.0144,0.0074,-0.1149,0.7662,8.9931,37.7026,106.6382,-2.6005,1.95,Standby
1095,08:59:53,366,T,1.4,59.66,8.63,0.0004,-0.0031,0.0015,-0.1293,0.7662,8.9979,36.6202,127.7866,-45.2488,2,Standby
1095,08:59:54,367,T,1.4,58.81,8.63,-0.0043,0.002,0.0003,-0.1197,0.7806,9.1272,36.6202,113.0903,-81.3091,0.3,Standby
1095,08:59:54,368,T,1.4,58.91,8.63,-0.0095,-0.0049,0.0024,-0.1197,0.7279,9.017,39.8674,86.2067,-56.691,1.5,Standby
1095,08:59:54,369,T,1.4,59.21,8.63,-0.0044,0.0032,-0.0018,-0.1389,0.7614,9.0458,37.5222,113.2695,-78.7086,0.78,Standby
1095,08:59:54,370,T,1.4,59.56,8.63,-0.0075,-0.0039,-0.0033,-0.1197,0.747,9.0505,38.9654,85.3106,-54.7839,1.11,Standby
1095,08:59:55,371,T,1.4,59.49,8.63,-0.0068,-0.0022,-0.0077,-0.1341,0.7375,9.0074,37.1614,84.2352,-6.9347,0.85,Standby
1095,08:59:55,372,T,1.4,59.61,8.63,0.0001,0.0028,0.0051,-0.1341,0.771,9.0122,38.0634,86.5651,-54.2638,1.91,Standby
1095,08:59:55,373,T,1.4,59.44,8.63,-0.0013,0.0051,0.0094,-0.1101,0.7853,9.0218,39.1458,84.4145,-6.4146,0.84,Standby
1095,08:59:55,374,T,1.4,59.79,8.63,-0.0001,-0.0051,0.005,-0.1197,0.771,9.0027,38.4242,85.4898,-54.2638,1.68,Standby
1095,08:59:56,375,T,1.4,58.96,8.63,0.0037,0.0018,0.0042,-0.1149,0.7901,9.0793,38.785,85.4898,-6.4146,0.6,Standby
1095,08:59:56,376,T,1.4,59,8.63,-0.004,0.0026,-0.0046,-0.1341,0.7231,9.0458,39.1458,108.072,-3.6407,0.86,Standby
1095,08:59:56,377,T,1.4,59.79,8.63,-0.0031,0.0055,-0.0008,-0.1484,0.7039,8.9452,38.0634,84.4145,-6.4146,1.57,Standby
1095,08:59:56,378,T,1.3,59.55,8.63,0.0048,0.0044,0.0003,-0.1245,0.7853,9.0314,37.1614,107.1759,-3.1206,0.55,Standby
1095,08:59:57,379,T,1.3,59.72,8.63,-0.0036,0.0026,-0.0025,-0.1197,0.7949,9.017,35.7183,129.7581,-46.8091,0.58,Standby
1095,08:59:57,380,T,1.4,59.85,8.63,-0.0119,-0.0066,-0.0036,-0.1532,0.7375,9.0601,37.3418,109.5058,-1.907,1.01,Standby
1095,08:59:57,381,T,1.4,59.77,8.63,-0.0023,-0.0019,0.0102,-0.091,0.8045,9.0601,36.981,127.7866,-46.289,1.54,Standby
1095,08:59:57,382,T,1.4,59.72,8.63,-0.0037,0.004,-0.0049,-0.1149,0.747,9.0697,37.3418,112.0149,-80.6156,1.29,Standby
1095,08:59:58,383,T,1.4,59,8.63,0.0027,0.002,-0.0008,-0.1149,0.7901,8.9596,39.687,86.3859,-54.4372,1.18,Standby
1095,08:59:58,384,T,1.3,59.76,8.63,-0.0131,-0.005,-0.0058,-0.1197,0.771,9.0074,36.981,113.0903,-79.5754,1.77,Standby
1095,08:59:58,385,T,1.3,59.48,8.63,-0.0063,0.0009,-0.0006,-0.1389,0.7566,9.017,40.9497,86.2067,-54.2638,1.33,Standby
1095,08:59:58,386,T,1.3,59.34,8.63,-0.0124,0.0018,-0.0002,-0.1197,0.7327,9.0984,38.4242,83.3391,-7.8015,1.02,Standby
1095,08:59:59,387,T,1.3,59.74,8.63,-0.0012,0.0017,-0.0046,-0.1389,0.7518,9.0505,39.687,86.7444,-55.4774,1.47,Standby
1095,08:59:59,388,T,1.3,59.3,8.63,-0.0055,0.0011,0.0091,-0.1437,0.7614,8.9931,38.785,84.4145,-8.8417,0.3,Standby
1095,08:59:59,389,T,1.3,59.35,8.63,-0.0013,-0.0031,0.0076,-0.1101,0.771,9.0601,37.883,105.7421,-2.4271,0.87,Standby
1095,09:00:00,390,T,1.3,59.79,8.63,-0.0044,0.0039,0.003,-0.1149,0.7806,9.0745,36.6202,83.3391,-8.8417,0.8,Standby
1095,09:00:00,391,T,1.3,59.45,8.63,-0.0028,0.0087,-0.0078,-0.1101,0.7853,9.0266,38.9654,107.5343,-0.3467,1.74,Standby
1095,09:00:00,392,T,1.3,59.24,8.63,-0.004,-0.0015,-0.0024,-0.1245,0.7518,9.0266,35.1771,127.0697,-44.2086,1.17,Standby
1095,09:00:00,393,T,1.3,59.28,8.63,-0.0121,-0.007,-0.0002,-0.1245,0.7614,9.0841,34.2751,114.7033,-79.402,1.57,Standby
1095,09:00:01,394,T,1.3,60.09,8.63,0.0045,0.0059,0.005,-0.1054,0.7614,8.9596,36.0791,127.9659,-42.6483,0.5,Standby
1095,09:00:01,395,T,1.3,60.05,8.63,0.0007,-0.0043,0.0027,-0.1484,0.7422,9.0074,36.6202,115.241,-79.9221,0.96,Standby
1095,09:00:01,396,T,1.3,59.35,8.63,-0.0089,-0.003,0.001,-0.1197,0.7566,9.0218,40.4085,87.4613,-59.2915,0.79,Standby
1095,09:00:01,397,T,1.3,59.78,8.63,0.0037,-0.0022,0.0034,-0.1054,0.8236,9.1272,35.3575,115.7786,-79.402,0.54,Standby
1095,09:00:02,398,T,1.3,60.02,8.63,0.002,0.0048,0.0079,-0.1293,0.7853,9.0362,40.7693,88.1782,-59.6382,1.44,Standby
1095,09:00:02,399,T,1.3,60.08,8.63,-0.006,0.0067,0.0007,-0.1197,0.7997,9.0745,35.7183,115.7786,-77.6684,0.77,Standby
1095,09:00:02,400,T,1.3,59.63,8.63,0.0031,0.0132,-0.0024,-0.1197,0.7806,9.0458,41.1301,89.2535,-61.3719,0.97,Standby
1095,09:00:02,401,T,1.3,59.78,8.63,0.0016,0.0076,-0.0055,-0.1197,0.7949,9.0266,37.3418,81.5469,-12.3091,0.64,Standby
1095,09:00:03,402,T,1.3,60.13,8.63,-0.0067,0.0042,0.0124,-0.1101,0.7949,9.0745,38.0634,90.5081,-61.892,1.18,Standby
1095,09:00:03,403,T,1.3,59.37,8.63,-0.0023,0.0092,-0.0051,-0.1197,0.7375,9.041,37.3418,81.1884,-14.3895,0.71,Standby
1095,09:00:03,404,T,1.3,59.44,8.63,-0.0063,-0.0002,-0.0038,-0.1389,0.7422,9.0505,40.2282,100.5446,0.1734,0.86,Standby
1095,09:00:03,405,T,1.3,59.51,8.63,0.0011,-0.0007,-0.0026,-0.1149,0.7758,9.0697,35.8987,128.1451,-35.8869,1,Standby
1095,09:00:04,406,T,1.3,59.83,8.63,-0.0071,-0.0098,0.0002,-0.1101,0.7758,9.017,38.6046,101.7992,3.1206,1.49,Standby
1095,09:00:04,407,T,1.3,60.2,8.63,-0.0008,-0.003,-0.0004,-0.1197,0.7758,9.0889,36.0791,126.8905,-37.794,1.88,Standby
1095,09:00:04,408,T,1.3,59.98,8.63,-0.0104,-0.0037,-0.0016,-0.1245,0.747,9.1463,36.2595,117.3917,-78.1885,0.47,Standby
1095,09:00:04,409,T,1.3,60.2,8.63,-0.0087,0.0066,-0.0037,-0.1245,0.7566,9.0027,41.1301,90.3288,-63.799,1.74,Standby
1095,09:00:05,410,T,1.3,59.55,8.63,-0.0047,0.0019,0.0055,-0.1437,0.7566,8.9883,36.8006,117.9293,-78.0151,1.2,Standby
1095,09:00:05,411,T,1.3,60.16,8.63,-0.0052,-0.0067,-0.0002,-0.1341,0.7135,9.0027,39.1458,90.8665,-63.2789,1.56,Standby
1095,09:00:05,412,T,1.3,59.82,8.63,-0.0044,-0.0029,0.0024,-0.1245,0.7758,9.0553,37.7026,81.1884,-14.3895,0.67,Standby
1095,09:00:06,413,T,1.3,60.04,8.63,-0.0073,0.0039,0.0023,-0.1484,0.7231,8.9548,40.2282,89.7912,-62.9322,1.07,Standby
1095,09:00:06,414,T,1.3,59.91,8.63,-0.0029,0.0027,0.0022,-0.1245,0.771,9.0362,37.883,81.7261,-14.9096,0.46,Standby
1095,09:00:06,415,T,1.3,59.62,8.63,-0.0107,-0.0071,-0.0062,-0.1293,0.7375,8.9452,38.6046,101.7992,2.7739,1.64,Standby
1095,09:00:06,416,T,1.3,60.16,8.63,-0.0067,-0.0137,-0.0021,-0.1245,0.7758,8.9404,37.7026,82.9807,-12.3091,1.48,Standby
1095,09:00:07,417,T,1.3,59.64,8.63,-0.0015,0.0162,0.0036,-0.1197,0.7614,9.0362,38.2438,103.9499,2.4271,1.63,Standby
1095,09:00:07,418,T,1.3,59.99,8.63,-0.0024,0.0063,-0.0065,-0.1149,0.7758,9.1032,37.3418,128.5035,-40.0478,0.96,Standby
1095,09:00:07,419,T,1.2,60.4,8.63,0.0064,0.0134,0.0128,-0.0958,0.8236,9.0505,37.7026,116.6748,-80.9623,0.79,Standby
1095,09:00:07,420,T,1.2,59.77,8.63,-0.0024,0.002,0.0016,-0.1149,0.7806,9.0889,35.8987,128.1451,-41.088,0.73,Standby
1095,09:00:08,421,T,1.2,60.15,8.63,-0.0033,0.0035,0.001,-0.1293,0.747,9.0841,35.5379,116.3163,-77.1483,0.94,Standby
1095,09:00:08,422,T,1.2,59.69,8.63,-0.0009,-0.0031,-0.004,-0.1149,0.7758,9.0745,35.8987,127.7866,-39.701,1.75,Standby
1095,09:00:08,423,T,1.2,59.74,8.63,-0.0097,-0.0023,0.0048,-0.1293,0.7614,8.9931,35.7183,116.1371,-76.9749,1.58,Standby
1095,09:00:08,424,T,1.2,60.19,8.63,0.0021,-0.0006,0.0038,-0.1293,0.7997,8.9691,34.9967,127.9659,-41.6081,0.45,Standby
1095,09:00:09,425,T,1.3,59.51,8.63,0.0003,-0.001,0.0048,-0.1101,0.7806,9.0027,37.7026,113.4487,-79.5754,1.42,Standby
1095,09:00:09,426,T,1.3,59.57,8.63,-0.0007,0.0107,0.0086,-0.1341,0.7901,9.017,40.7693,87.1028,-60.6784,0.32,Standby
1095,09:00:09,427,T,1.3,60.26,8.63,-0.0075,0.0116,0.0032,-0.1341,0.7183,8.9643,39.5066,81.9053,-11.2688,1.47,Standby
1095,09:00:09,428,T,1.3,60.19,8.63,0.0047,0.0111,-0.0095,-0.1293,0.7758,9.0218,39.5066,89.0743,-60.8518,1.38,Standby
1095,09:00:10,429,T,1.3,60.35,8.63,-0.0092,0.008,-0.009,-0.1101,0.8093,9.1463,37.5222,81.7261,-12.4824,1.08,Standby
1095,09:00:10,430,T,1.3,60.32,8.63,-0.0057,0.0063,-0.0028,-0.1197,0.7422,9.0027,38.9654,103.233,-1.0402,1.4,Standby
1095,09:00:10,431,T,1.3,60.36,8.63,-0.0017,0.0112,0.0018,-0.1293,0.771,9.0601,38.2438,82.0845,-14.5628,1.04,Standby
1095,09:00:10,432,T,1.3,60.26,8.63,0.0009,-0.0035,0.0062,-0.1197,0.7758,8.9931,40.2282,102.6953,2.2538,0.97,Standby
1095,09:00:11,433,T,1.3,60.49,8.63,0.0016,0.007,0.0075,-0.1245,0.7231,9.0362,34.9967,127.9659,-38.1407,1.67,Standby
1095,09:00:11,434,T,1.3,60.47,8.63,-0.0109,-0.0066,0.0004,-0.1245,0.7758,9.0505,40.0478,104.6668,-1.0402,0.77,Standby
1095,09:00:11,435,T,1.4,59.7,8.63,0.0011,-0.0061,0.0072,-0.1006,0.8141,9.0697,37.883,127.249,-38.8342,0.84,Standby
1095,09:00:11,436,T,1.3,60.54,8.63,-0.0004,0.0019,0.0083,-0.1341,0.7949,8.9787,38.0634,115.9579,-78.8819,1.54,Standby
1095,09:00:12,437,T,1.3,60.03,8.63,0.0033,0.0032,0.0066,-0.1245,0.7614,8.9883,40.2282,89.7912,-61.892,1.85,Standby
1095,09:00:12,438,T,1.4,59.75,8.63,0.0005,0.0052,0.0034,-0.1149,0.7853,8.9979,34.6359,118.2878,-77.6684,0.6,Standby
1095,09:00:12,439,T,1.4,59.74,8.63,-0.0035,0.0052,-0.0014,-0.1101,0.7853,9.0649,39.1458,91.225,-61.5453,0.39,Standby
1095,09:00:13,440,T,1.4,59.94,8.63,-0.0165,0.0119,-0.0054,-0.1149,0.747,9.0697,37.7026,80.83,-13.696,1.36,Standby
1095,09:00:13,441,T,1.4,59.99,8.63,0.0027,0.0098,0,-0.1197,0.7422,9.1032,39.687,88.8951,-63.1056,0.76,Standby
1095,09:00:13,442,T,1.4,60.28,8.63,-0.0052,0.0027,-0.0081,-0.1006,0.8236,9.0745,36.981,80.4715,-14.7362,1.47,Standby
1095,09:00:13,443,T,1.4,60.39,8.63,-0.0065,0.0014,-0.0081,-0.1245,0.7949,9.1224,39.1458,103.4122,0.8668,1.25,Standby
1095,09:00:14,444,T,1.4,60.34,8.63,-0.0105,0.0026,-0.0002,-0.1341,0.7662,9.0027,36.981,127.0697,-38.3141,1.08,Standby
1095,09:00:14,445,T,1.4,60.03,8.63,0.0033,0.002,0.007,-0.1341,0.7566,9.0027,38.6046,102.8745,2.0804,0.34,Standby
1095,09:00:14,446,T,1.4,59.99,8.63,-0.0041,0.003,0.0042,-0.1054,0.8189,9.0553,37.1614,82.443,-13.1759,1.66,Standby
1095,09:00:14,447,T,1.4,60.06,8.63,58.91,-0.0003,0.0024,-0.1293,0.7518,9.0889,39.8674,103.7706,0.8668,0.89,Standby
1095,09:00:15,448,T,1.4,60.28,8.63,-0.0009,0.0054,-0.0021,-0.1197,0.7949,9.1128,36.2595,128.1451,-40.0478,0.62,Standby
1095,09:00:15,449,T,1.4,57.79,8.63,0.0025,0.0063,0.0012,-0.1293,0.747,9.0362,37.1614,118.6462,-78.3618,0.7,Standby
1095,09:00:15,450,T,1.3,58.28,8.63,-0.0059,0.0075,-0.005,-0.1197,0.7422,9.0458,36.4399,127.249,-36.7538,1.41,Standby
1095,09:00:15,451,T,1.3,57.36,8.63,-0.0019,0.0039,-0.0051,-0.1197,0.7662,9.017,34.4555,117.0332,-78.1885,1.64,Standby
1095,09:00:16,452,T,1.3,57.83,8.63,-0.0079,0.0015,0.0019,-0.1197,0.747,9.0889,39.8674,89.7912,-63.9724,1.87,Standby
1095,09:00:16,453,T,1.3,58.33,8.63,-0.0069,0.0032,0.003,-0.1293,0.7422,8.95,35.3575,118.2878,-77.3216,0.43,Standby
1095,09:00:16,454,T,1.3,58.13,8.63,-0.0044,0.009,0.0047,-0.1245,0.7375,9.0362,38.9654,91.7626,-65.186,1.08,Standby
1095,09:00:16,455,T,1.3,58.25,8.63,-0.0051,-0.0014,-0.0018,-0.1197,0.7422,9.0505,38.4242,81.5469,-15.7764,1.41,Standby
1095,09:00:17,456,T,1.3,58.06,8.63,-0.0075,0.0131,-0.005,-0.1341,0.7422,9.041,40.2282,102.6953,2.2538,1.19,Standby
1095,09:00:17,457,T,1.3,57.7,8.63,-0.0024,0.0046,-0.0086,-0.1293,0.7997,9.0458,39.3262,80.6507,-18.0302,1.68,Standby
1095,09:00:17,458,T,1.3,58.33,8.63,0.0025,0.0094,0.0067,-0.1149,0.7853,9.017,38.9654,100.0069,2.7739,1.13,Standby
1095,09:00:18,459,T,1.3,57.8,8.63,-0.0052,-0.0005,-0.0034,-0.1197,0.7518,9.0649,36.2595,125.6359,-34.1533,1.98,Standby
1095,09:00:18,460,T,1.3,58.08,8.63,0.0023,0.0002,0.008,-0.1293,0.7806,9.0362,38.785,100.5446,2.2538,0.59,Standby
1095,09:00:18,461,T,1.3,57.42,8.63,0.0003,0.0034,0.0074,-0.1197,0.7662,9.0697,35.7183,125.8152,-32.2462,0.99,Standby
1095,09:00:18,462,T,1.4,57.74,8.63,0.0003,-0.011,-0.0067,-0.1149,0.7901,9.108,35.1771,119.9008,-74.3744,1.66,Standby
1095,09:00:19,463,T,1.4,58.39,8.63,0,0.0013,0.0006,-0.1149,0.7853,9.0841,35.1771,125.9944,-29.299,1.62,Standby
1095,09:00:19,464,T,1.4,58.48,8.63,0.0008,-0.0039,0.0006,-0.1006,0.771,9.041,36.981,120.6177,-74.7211,0.64,Standby
1095,09:00:19,465,T,1.4,57.83,8.63,0.0008,0.0107,-0.011,-0.1101,0.7662,9.1463,40.0478,96.064,-72.1206,1.5,Standby
1095,09:00:19,466,T,1.3,58.15,8.63,-0.0396,0.008,-0.0133,-0.1724,0.6225,8.9643,38.9654,80.6507,-25.3116,1.46,Standby
1095,09:00:20,467,T,1.3,58.19,8.63,0.0153,0.0304,-0.0223,-0.158,0.8236,8.9452,40.7693,96.7809,-74.5478,1.12,Standby
1095,09:00:20,468,T,1.3,57.75,8.63,-0.0169,0.0051,0.0015,-0.1149,0.7758,9.0889,37.883,79.9339,-30.8593,0.57,Standby
1095,09:00:20,469,T,1.3,58.45,8.63,-0.0116,0.0136,0.0054,-0.1101,0.6944,9.0649,39.1458,93.3756,2.2538,0.79,Standby
1095,09:00:20,470,T,1.3,57.5,8.63,-0.0009,0.0251,0.0022,-0.1197,0.7949,9.0697,38.4242,79.7546,-34.5,1.44,Standby
1095,09:00:21,471,T,1.3,57.93,8.63,-0.0107,-0.0087,-0.0022,-0.1101,0.8045,9.0601,38.4242,91.225,1.2136,0.75,Standby
1095,09:00:21,472,T,1.3,58.08,8.63,0.0009,0.0123,-0.0002,-0.1149,0.7566,9.0458,40.4085,81.3676,-33.6332,1.35,Standby
1095,09:00:21,473,T,1.3,57.66,8.63,-0.0021,-0.0162,0.0058,-0.1054,0.771,9.0649,39.687,92.1211,0,0.36,Standby
1095,09:00:21,474,T,1.4,57.79,8.63,-0.0064,0.0114,0.0051,-0.1341,0.7422,8.9691,36.6202,118.8254,-15.0829,1.04,Standby
1095,09:00:22,475,T,1.4,58.46,8.63,-0.0104,-0.0107,0.005,-0.1389,0.7375,8.9404,39.1458,90.1496,0.1734,0.85,Standby
1095,09:00:22,476,T,1.4,58.25,8.63,0.0047,0.011,0.0019,-0.1197,0.7806,8.9883,37.5222,116.854,-13.1759,0.82,Standby
1095,09:00:22,477,T,1.4,58.59,8.63,0.0003,0.0003,0.0114,-0.0958,0.8141,9.0841,37.3418,129.2204,-59.8116,1.15,Standby
1095,09:00:23,478,T,1.4,57.82,8.63,-0.0015,-0.0023,-0.0002,-0.1245,0.7853,8.9643,36.4399,115.7786,-11.4422,0.41,Standby
1095,09:00:23,479,T,1.4,57.67,8.63,0.0041,0.0124,0.0102,-0.1197,0.8093,9.0314,34.9967,128.6828,-58.2513,0.77,Standby
1095,09:00:23,480,T,1.4,58.07,8.63,-0.0056,0.0043,0.0024,-0.1293,0.7422,8.9548,36.8006,109.3266,-79.402,1.55,Standby
1095,09:00:23,481,T,1.5,57.95,8.63,0.0021,0.0067,0.0018,-0.1006,0.8045,9.108,35.5379,128.862,-54.6106,1.44,Standby
1095,09:00:24,482,T,1.5,58.13,8.63,-0.0016,-0.0078,-0.0049,-0.1054,0.7997,8.9979,36.2595,109.1474,-80.6156,0.76,Standby
1095,09:00:24,483,T,1.5,58.51,8.63,0.0029,0.0048,0.0155,-0.0958,0.8332,9.041,41.6713,82.9807,-49.0628,0.79,Standby
1095,09:00:24,484,T,1.5,57.72,8.63,-0.0173,-0.0015,-0.0046,-0.1341,0.6991,9.0027,38.6046,86.0275,-4.8543,0.48,Standby
1095,09:00:24,485,T,1.5,58.64,8.63,-0.0047,0.0118,0.0016,-0.1101,0.8141,8.95,39.5066,84.4145,-52.8769,1.04,Standby
1095,09:00:25,486,T,1.5,58.38,8.63,-0.002,-0.0058,0.0019,-0.1197,0.7806,9.0553,36.6202,83.6976,-6.7613,1.57,Standby
1095,09:00:25,487,T,1.5,58.55,8.63,-0.0059,0.0003,-0.0069,-0.1149,0.7806,9.1942,39.3262,106.459,-2.7739,0.79,Standby
1095,09:00:25,488,T,1.5,58.41,8.63,-0.012,-0.0035,-0.0033,-0.1484,0.7279,8.9548,38.6046,83.5183,-10.0553,1.21,Standby
1095,09:00:25,489,T,1.5,58.62,8.63,-0.0067,-0.0001,-0.0105,-0.1293,0.7518,9.0027,37.883,107.1759,-2.4271,0.8,Standby
1095,09:00:26,490,T,1.5,58.23,8.63,-0.0001,0.003,0.0063,-0.1197,0.7901,9.041,36.2595,128.5035,-43.5151,0.47,Standby
1095,09:00:26,491,T,1.5,58.78,8.63,0.0037,0.0098,0.013,-0.1149,0.7806,9.0601,38.6046,103.5914,-0.6935,1.19,Standby
1095,09:00:26,492,T,1.5,58.5,8.63,-0.0035,0.0104,0.0076,-0.1149,0.7422,8.9883,37.5222,127.6074,-41.2613,1.4,Standby
1095,09:00:26,493,T,1.5,58.43,8.63,-0.0044,0.0044,-0.0055,-0.1341,0.771,9.0697,38.4242,103.7706,0.8668,0.99,Standby
1095,09:00:27,494,T,1.5,57.97,8.63,0.0019,0.0126,0.018,-0.1149,0.8093,8.9452,36.6202,128.1451,-37.9674,1.43,Standby
1095,09:00:27,495,T,1.6,57.93,8.63,-0.0056,-0.0111,0.0026,-0.1054,0.7853,9.1128,34.9967,117.5709,-77.6684,0.65,Standby
1095,09:00:27,496,T,1.6,58.12,8.63,-0.0071,0.0172,-0.0022,-0.1101,0.7422,9.0027,40.5889,91.5834,-64.6659,0.95,Standby
1095,09:00:27,497,T,1.6,58.06,8.63,-0.0027,0.0014,0.0092,-0.158,0.747,8.9308,35.3575,119.0047,-77.6684,1.76,Standby
1095,09:00:28,498,T,1.6,58.12,8.63,-0.0044,0.0039,0.003,-0.1245,0.7566,9.0266,39.687,92.4795,-66.5729,1.95,Standby
1095,09:00:28,499,T,1.6,58.28,8.63,0.0037,-0.0093,0.0048,-0.1149,0.7662,8.9931,38.9654,81.0092,-19.0704,1.28,Standby
1095,09:00:28,500,T,1.6,58.58,8.63,-0.0032,0.0035,-0.0054,-0.1293,0.7087,9.0362,39.8674,94.0925,-68.4799,0.78,Standby
1095,09:00:29,501,T,1.6,58.58,8.63,-0.0031,-0.0046,0.0026,-0.1293,0.7853,9.0314,37.5222,82.443,-21.4975,0.69,Standby
1095,09:00:29,502,T,1.6,58.13,8.63,0.0025,0.0075,0.0016,-0.1341,0.7901,9.0218,39.5066,96.2432,0.5201,1.08,Standby
1095,09:00:29,503,T,1.6,58.63,8.63,0.0012,0.0088,-0.0009,-0.1437,0.7518,8.9787,37.3418,80.1131,-24.4447,1.55,Standby
1095,09:00:29,504,T,1.6,58.2,8.63,0.0013,0.0091,0.0132,-0.1341,0.7375,8.9117,38.6046,96.064,1.7337,1.13,Standby
1095,09:00:30,505,T,1.6,58.47,8.63,-0.0081,0.0052,-0.0024,-0.1101,0.7662,9.041,36.4399,124.3814,-26.3518,1.75,Standby
1095,09:00:30,506,T,1.6,58.92,8.63,-0.0041,-0.0099,0.0064,-0.0814,0.8524,9.0601,35.8987,124.2022,-70.2136,1.04,Standby
1095,09:00:30,507,T,1.7,58.86,8.63,-0.0041,-0.0038,0.0079,-0.1149,0.7758,9.0074,36.2595,123.1268,-23.7513,0.44,Standby
1095,09:00:30,508,T,1.7,58.84,8.63,-0.0125,-0.0185,-0.0012,-0.1245,0.7135,9.0889,36.4399,126.1736,-69,0.42,Standby
1095,09:00:31,509,T,1.7,58.97,8.63,-0.0012,0.0139,-0.0024,-0.1245,0.747,8.9739,40.2282,98.3939,-75.7613,1.85,Standby
1095,09:00:31,510,T,1.7,58.05,8.63,-0.0056,-0.0043,-0.0025,-0.1101,0.7806,9.1128,39.8674,80.1131,-29.6457,1.54,Standby
1095,09:00:31,511,T,1.7,58.02,8.63,-0.0003,0.0099,-0.0004,-0.1101,0.7853,9.132,38.9654,100.7238,-76.6282,1.87,Standby
1095,09:00:31,512,T,1.7,58.5,8.63,-0.0096,-0.0022,0.0043,-0.1006,0.771,9.0027,39.1458,79.3962,-33.8065,0.48,Standby
1095,09:00:32,513,T,1.7,58.21,8.63,-0.0036,0.0036,0,-0.1101,0.7901,9.0505,39.687,91.7626,0,1.09,Standby
